"num","ema_5","ema_20","ema_60","roc_5","roc_20","roc_60","force_5","force_20","force_60","mfm","acdl","target"
224,585.978,562.044,547.958,0.424,10.272,-1.848,2777671.375,16568572.142,8435036.596,-0.949,-2383774.915,586.310
225,586.089,564.355,549.216,0.452,11.149,-2.472,4869155.416,15852719.891,8455268.953,0.553,-794285.874,598.670
226,590.283,567.623,550.837,1.385,16.238,3.662,18822678.251,18793386.941,9710169.116,0.143,-255331.887,600.140
227,593.568,570.720,552.454,0.624,21.113,3.644,13777444.197,17354681.146,9512687.377,0.463,906828.152,592.640
228,593.259,572.808,553.771,1.626,18.079,8.538,2790617.798,13874898.656,8571844.021,-0.758,-1032205.145,578.650
229,588.389,573.364,554.587,-1.306,14.652,0.914,-12713432.805,8389524.116,6857307.036,-0.566,-2801724.213,584.820
230,587.200,574.455,555.578,-2.313,13.621,6.523,-4111582.926,8837390.089,7061727.029,0.160,-2461312.609,597.500
231,590.633,576.650,556.953,-0.440,15.992,6.292,8543066.916,11219768.804,7940108.655,1.000,208432.391,596.140
232,592.469,578.506,558.238,0.591,10.978,5.742,4410006.131,9783970.305,7553347.209,0.015,251098.833,608.330
233,597.756,581.347,559.880,5.129,11.994,9.170,16588200.330,12751648.250,8648142.013,0.946,3427308.413,612.340
234,602.617,584.298,561.600,4.706,11.639,13.607,15108075.497,12694141.353,8762885.745,0.623,5314695.593,600.950
235,602.061,585.884,562.890,0.577,7.506,12.717,-4017615.062,7459556.826,7089709.288,-0.573,3187665.649,595.080
236,599.734,586.760,563.945,-0.178,0.575,17.866,-8291302.085,5145439.402,6305172.061,-0.511,1722467.411,608.350
237,602.606,588.816,565.401,0.003,4.454,23.920,12065477.410,9681972.449,7828905.318,0.446,3494423.912,613.000
238,606.071,591.119,566.962,0.108,3.809,23.050,12986496.207,10172121.149,8058401.334,0.014,3537768.619,616.560
239,609.567,593.542,568.588,2.598,6.175,18.839,11833137.858,10110625.912,8106533.132,0.599,5140520.985,611.470
240,610.201,595.250,569.994,2.754,4.763,16.851,3459983.505,7882344.854,7405127.940,-0.776,3114074.743,600.870
241,607.091,595.785,571.006,-1.230,1.758,15.543,-10036945.397,3604902.182,5948212.165,-0.473,1463065.732,594.880
242,603.021,595.699,571.789,-2.956,-0.258,12.910,-13255574.204,1386070.372,5107522.199,-0.790,-1133387.925,580.940
243,595.660,594.293,572.089,-5.777,-0.381,7.765,-22784790.816,-2731005.286,3568153.469,0.079,-897425.150,580.000
244,590.440,592.932,572.349,-5.147,-1.076,7.268,-15943608.631,-2686266.141,3377025.675,-0.022,-949344.121,570.110
245,583.664,590.758,572.275,-5.119,-4.771,5.389,-18297072.934,-4621288.560,2512073.963,-1.000,-3275330.121,563.000
246,576.776,588.115,571.971,-5.359,-6.189,5.728,-15900796.793,-5239093.888,2065506.144,-0.742,-4434408.452,588.190
247,580.580,588.122,572.503,1.248,-0.751,12.070,13153361.715,2046693.980,4334233.114,0.898,-1894767.623,582.930
248,581.364,587.627,572.845,0.505,0.740,11.634,5555715.830,933715.892,3876075.440,-0.646,-3077953.533,599.390
249,587.372,588.748,573.715,5.136,2.491,12.239,22343548.000,6170429.840,5582407.798,0.968,209440.432,613.770
250,596.172,591.131,575.028,9.018,2.723,14.732,32253763.113,10542216.840,7106728.635,0.738,2880676.563,620.360
251,604.234,593.915,576.515,5.469,4.063,18.198,30478011.859,12102625.650,7756557.511,0.059,3123511.692,625.650
252,611.373,596.937,578.126,7.328,2.847,18.020,25957860.419,12561190.592,8056918.168,-0.316,2113608.745,623.770
253,615.505,599.492,579.622,4.067,1.867,17.799,15847289.000,10948329.218,7649351.872,-0.158,1747140.515,623.390
254,618.134,601.768,581.057,1.567,3.734,17.163,10278848.533,9823913.826,7370421.241,0.399,2649137.817,616.050
255,617.439,603.129,582.204,-0.695,3.524,13.545,945333.689,7200522.414,6547728.872,-0.877,532811.891,627.420
256,620.766,605.442,583.687,0.283,3.135,14.769,11122848.829,9512651.623,7365110.847,0.718,2520103.649,625.390
257,622.307,607.342,585.054,0.260,2.021,14.400,5936557.546,8184206.228,6978188.360,0.732,4119145.845,625.630
258,623.415,609.084,586.385,0.359,1.471,14.454,4279996.071,7496841.170,6781096.057,-0.594,1724295.393,618.070
