"num","ema_5","ema_20","ema_60","roc_5","roc_20","roc_60","force_5","force_20","force_60","mfm","acdl","target","target(t+1)","target(t+2)","target(t+3)"
0.16062992125984252,0.1270906190490907,0.12797091521647,0.14519464701390788,0.4429477020602218,0.28508530544854155,0.11130561090523101,0.4436825648375238,0.3379142331489038,0.1635568238474527,0.344,0.29369687007356093,0.13811478197773286,0.1346681481145552,0.1370036960613137,0.1424003990839209
0.16220472440944883,0.1263821562469539,0.1250496429704221,0.14158085587186958,0.4554278922345483,0.2752378331629845,0.10635207359541148,0.4477589332593622,0.3521806898364215,0.1767891562771004,0.463,0.2918826060350971,0.1346681481145552,0.1370036960613137,0.1424003990839209,0.15369266003038473
0.16377952755905512,0.1247037175277978,0.12201908955458578,0.13793305985167667,0.3998811410459588,0.2516903844641874,0.10668727536825641,0.44619661786660386,0.3610016520644949,0.18520632145235608,0.34950000000000003,0.28489257735320245,0.1370036960613137,0.1424003990839209,0.15369266003038473,0.13734382440307488
0.16535433070866143,0.12440178874970578,0.11954027277646133,0.13450784121576706,0.44750396196513464,0.2609481877506093,0.10994618149313767,0.4482801527046393,0.3719665966671582,0.19654665126219809,0.019000000000000017,0.26185816872088247,0.1424003990839209,0.15369266003038473,0.13734382440307488,0.1364368154917121
0.16692913385826771,0.12608735964472267,0.117901055229637,0.13143812812419794,0.4996038034865293,0.27154257410173754,0.09618428648578188,0.4511955055770706,0.38334472205284337,0.20907766796827185,0.8905000000000001,0.27956855981888873,0.15369266003038473,0.13734382440307488,0.1364368154917121,0.123965442960477
0.16850393700787403,0.13115595928954019,0.11767982749567542,0.12897122878172862,0.5222662440570522,0.3103821055114396,0.10162200413415522,0.4564931924988857,0.39684199602435943,0.22463143669519214,0.743,0.2911291896719195,0.13734382440307488,0.1364368154917121,0.123965442960477,0.09872792000181393
0.1700787401574803,0.1288213603912237,0.11565146236862918,0.12585514540176762,0.48022979397781296,0.26739523547448696,0.09042998938527719,0.4436341372723726,0.39340252843520956,0.22289596511433737,0.1785,0.2736123107221891,0.1364368154917121,0.123965442960477,0.09872792000181393,0.126028888233827
0.17165354330708663,0.1269503529238355,0.11371638604506096,0.12280088907299593,0.4696117274167987,0.25900228005346326,0.08905193765247026,0.4449362471902046,0.3997198882284019,0.23132622330702185,0.6865,0.27990638730858314,0.123965442960477,0.09872792000181393,0.126028888233827,0.12455499875286263
0.1732283464566929,0.12134208530557826,0.11056588988189645,0.11928911256542066,0.41156893819334384,0.4023901250098278,0.07001992588316355,0.4391260630008781,0.39905866209833124,0.23264355922120186,0.07300000000000001,0.2589307397782837,0.09872792000181393,0.126028888233827,0.12455499875286263,0.12782023083376795
0.17480314960629922,0.10878470100730106,0.10489393063044569,0.1147664637708937,0.2944928684627575,0.3752456954163063,0.025047021359801837,0.4223272919799131,0.38611828883384613,0.2206860817277134,0.186,0.23729287763761817,0.126028888233827,0.12455499875286263,0.12782023083376795,0.1114487199836738
