NUM,EMA_5,EMA_20,EMA_60,ROC_5,ROC_20,ROC_60,FORCE_5,FORCE_20,FORCE_60,MFM,ACDL,TARGET
498,90.443,88.475,87.875,2.148,6.088,4.821,1030956.169,895098.404,344031.587,0.872,63398846.585,92.080
499,90.989,88.819,88.013,1.656,6.022,6.303,1315916.969,989454.610,394582.636,-0.203,62902615.402,91.590
500,91.189,89.083,88.130,0.439,6.661,4.615,508894.509,789968.418,345411.061,-0.217,62412309.098,89.430
501,90.603,89.116,88.173,-1.520,1.567,-0.011,-1745104.594,119199.730,129066.344,-0.764,60201464.502,89.200
502,90.135,89.124,88.206,-2.311,0.281,-0.213,-1373425.569,47840.945,104176.709,0.094,60459017.185,89.600
503,89.957,89.169,88.252,-2.693,2.576,0.201,-649587.046,119293.236,126927.965,0.037,60532914.408,89.970
504,89.961,89.245,88.308,-1.769,4.216,0.525,-216284.897,169867.156,144088.340,0.923,62155332.869,90.690
505,90.204,89.383,88.387,1.409,4.929,3.069,399929.668,309152.074,192884.092,0.159,62515536.654,90.550
506,90.319,89.494,88.457,1.513,5.783,0.723,193031.299,258683.740,179321.813,-0.286,62064994.940,91.070
507,90.570,89.644,88.543,1.641,6.902,2.360,501384.013,340531.902,210101.079,0.696,63560766.766,89.750
508,90.296,89.654,88.583,-0.245,7.049,0.752,-843567.672,-28420.759,87361.010,-0.747,61559872.544,89.500
509,90.031,89.640,88.613,-1.312,5.717,0.494,-728488.031,-73173.901,68158.067,-0.451,60660926.563,89.130
510,89.731,89.591,88.630,-1.568,4.576,-2.227,-709999.184,-130302.243,43857.098,-0.706,59376942.799,90.670
511,90.044,89.694,88.697,-0.439,2.649,-0.428,542777.177,172424.628,142364.403,0.863,61084394.363,92.100
512,90.729,89.923,88.808,2.618,3.216,1.298,1770277.042,558410.546,276230.382,0.373,62186908.916,91.680
513,91.046,90.090,88.902,2.436,2.562,0.703,894612.694,423636.589,239084.599,-0.976,60196260.723,92.540
514,91.544,90.324,89.022,3.826,2.164,2.311,1314644.916,588500.663,301891.968,0.963,62608941.316,92.550
515,91.879,90.536,89.137,2.073,1.491,3.419,888764.524,535977.146,293207.108,0.470,64348433.367,92.800
516,92.186,90.751,89.257,0.760,2.191,1.576,680260.349,510003.323,292224.973,0.696,65081778.224,94.100
517,92.824,91.070,89.416,2.640,3.056,3.384,1430868.133,740677.644,378777.719,0.618,66476766.912,93.990
518,93.213,91.348,89.566,1.567,2.074,3.983,850870.249,640696.391,356223.514,0.524,67950425.156,93.080
519,93.169,91.513,89.681,0.573,1.627,2.353,108255.572,448537.327,299397.373,-0.853,66659382.091,94.650
520,93.662,91.812,89.844,1.994,5.837,6.841,1289825.225,753720.870,409350.395,0.889,68728884.770,96.150
521,94.492,92.225,90.051,2.179,7.791,6.079,2444649.983,1134728.358,551807.742,0.600,70630604.570,95.340
522,94.774,92.522,90.224,1.436,6.406,4.585,1018874.106,852118.262,473627.894,-0.641,69180937.175,96.110
523,95.220,92.864,90.417,3.255,6.824,4.866,1234736.900,929674.856,512737.225,0.232,69682581.512,95.940
524,95.460,93.157,90.598,1.363,5.789,5.999,692417.904,803780.099,483066.493,0.694,71283055.648,98.500
525,96.473,93.665,90.858,2.444,8.780,10.302,6789669.962,2535246.192,1089660.184,-0.528,67366048.576,99.580
526,97.509,94.229,91.143,4.447,9.344,12.532,6277842.322,2794192.940,1226202.048,0.720,70867021.249,99.470
527,98.163,94.728,91.416,3.496,10.830,12.307,4052017.664,2490019.169,1172896.026,0.208,71622883.430,100.080
528,98.802,95.238,91.701,4.315,11.821,12.222,3326259.406,2431421.428,1195907.398,0.333,72647333.097,100.590
529,99.398,95.747,91.992,2.122,12.858,11.174,2705969.141,2339418.303,1204742.848,0.208,73244754.196,101.440
530,100.079,96.290,92.302,1.868,11.878,13.176,2600817.594,2344284.607,1243620.607,0.718,75263043.254,101.900
531,100.686,96.824,92.616,2.443,10.641,13.247,2223077.356,2260790.538,1250964.091,0.133,75688433.654,101.320
532,100.897,97.252,92.902,1.239,10.515,14.241,956083.404,1895200.534,1158214.301,-0.921,73183395.783,102.470
533,101.421,97.749,93.216,1.869,10.730,15.303,1697835.753,2017690.050,1224546.306,1.000,75949778.783,102.410
534,101.751,98.193,93.517,0.956,10.654,17.807,1081867.202,1811236.722,1179476.922,0.113,76233416.051,103.080
535,102.194,98.658,93.831,1.158,11.078,19.181,1254680.041,1791148.055,1193274.588,0.444,77293221.164,103.620
536,102.669,99.131,94.151,2.270,10.117,19.806,1344108.981,1765606.989,1204084.171,0.224,77926351.756,103.450
537,102.930,99.542,94.456,0.956,10.065,19.457,771162.491,1561765.324,1152319.755,-0.174,77542116.499,102.850
538,102.903,99.857,94.732,0.430,10.496,19.496,68396.927,1285679.655,1070698.314,-0.491,76447386.744,102.900
539,102.902,100.147,94.999,-0.175,8.716,18.480,79930.751,1173043.345,1038970.448,0.267,76996711.544,102.730
540,102.845,100.393,95.253,-0.859,6.843,19.634,-43996.409,1033529.624,995336.967,-0.517,76108727.579,101.350
541,102.346,100.484,95.453,-2.030,6.304,15.105,-1222628.899,594155.957,845329.398,-0.646,74431716.831,102.270
542,102.321,100.654,95.676,-0.564,6.409,14.975,-201399.626,712908.620,877976.268,-0.459,73513895.696,101.340
543,101.994,100.720,95.862,-1.516,5.629,16.016,-863431.678,436679.629,777468.988,0.000,73513895.696,102.020
544,102.003,100.843,96.064,-0.691,3.574,18.174,-195917.052,503577.969,789326.142,-0.306,73002039.724,101.710
545,101.905,100.926,96.249,0.355,2.139,17.679,-345455.938,394234.000,742314.344,0.185,73387065.835,100.570
546,101.460,100.892,96.391,-1.662,1.106,17.488,-1301294.819,50690.516,612632.805,0.061,73557877.774,101.150
547,101.357,100.917,96.547,-0.187,1.069,18.735,-274092.052,215416.513,650917.417,0.429,74873380.346,102.120
548,101.611,101.031,96.729,0.098,1.521,21.803,516186.065,394590.397,698321.512,0.796,76593185.528,101.770
549,101.664,101.102,96.895,0.059,0.325,20.210,165259.927,305906.326,657832.533,0.510,77374776.626,102.810
550,102.046,101.264,97.089,2.227,0.893,20.627,721916.884,451556.276,696435.755,0.897,78957499.461,102.000
551,102.031,101.334,97.250,0.840,0.671,15.476,-57273.527,254679.073,620629.522,0.310,79574886.485,103.510
552,102.524,101.542,97.455,1.361,1.015,16.004,1510793.265,672988.386,752639.270,0.990,82621851.832,101.890
553,102.313,101.575,97.600,0.118,-0.508,13.984,-535149.250,168224.322,576256.531,-0.887,80089764.952,98.660
554,101.095,101.297,97.635,-4.037,-4.288,8.920,-7166317.843,-1793383.235,-112429.094,-0.753,75326748.643,98.710
555,100.300,101.051,97.670,-3.225,-4.738,8.247,-4720618.062,-1606319.927,-103143.501,-0.110,74951404.687,99.980
556,100.193,100.949,97.746,-3.410,-3.354,10.098,-2037726.088,-1136379.185,9354.904,0.989,77542144.074,98.090
557,99.492,100.677,97.757,-3.730,-4.628,7.425,-2972173.619,-1489206.756,-149675.377,-0.937,75143361.407,99.200
558,99.395,100.536,97.805,0.547,-3.596,7.732,-1170814.599,-1115767.690,-65033.449,0.600,76457903.807,100.400
559,99.730,100.523,97.890,1.712,-2.268,9.619,239248.134,-718135.186,37406.127,0.619,78036152.093,101.030
560,100.163,100.571,97.993,1.050,-0.316,12.971,614694.546,-519685.419,80953.053,0.206,78481970.327,101.660
561,100.662,100.675,98.113,3.640,-0.596,13.969,815811.414,-354187.270,118234.761,0.662,79761288.063,101.620
562,100.981,100.765,98.228,2.440,0.276,13.415,519350.956,-327461.812,111946.082,0.935,81481875.837,102.770
563,101.578,100.956,98.377,2.361,0.735,14.227,1142585.587,-68745.939,186605.385,0.040,81564973.397,102.290
564,101.815,101.083,98.505,1.247,0.570,12.791,459567.085,-148529.175,150766.851,-0.220,81149923.068,102.910
565,102.180,101.257,98.650,1.230,2.327,13.650,607697.850,-48292.170,175461.688,0.087,81277321.039,103.350
566,102.570,101.456,98.804,1.702,2.175,13.484,647019.700,25417.884,193501.088,0.745,82506750.766,104.220
567,103.120,101.720,98.981,1.411,2.056,16.123,893096.647,154925.756,232574.841,0.898,83936726.065,103.380
568,103.207,101.878,99.125,1.066,1.582,15.508,74871.884,-8550.758,173750.169,-0.286,83405577.208,103.640
569,103.351,102.045,99.273,0.709,0.807,16.280,203682.576,36197.311,183178.162,-0.469,82573899.396,104.100
570,103.601,102.241,99.432,0.726,2.059,14.812,381417.344,102929.651,201332.547,0.356,83144077.158,104.240
571,103.814,102.432,99.589,0.019,0.705,13.181,411503.689,138048.387,210196.279,0.027,83235134.375,102.640
572,103.423,102.451,99.689,-0.716,0.736,11.955,-560649.807,-113666.393,121174.866,-0.607,82284592.732,102.300
573,103.048,102.437,99.775,-1.293,3.689,10.547,-600339.025,-167576.018,94916.102,0.271,82826034.336,103.120
574,103.072,102.502,99.885,-0.941,4.468,11.421,93115.504,-10661.678,140329.494,-0.065,82708322.945,101.050
575,102.398,102.364,99.923,-3.060,1.070,8.890,-1295653.248,-397569.208,2181.289,-0.938,80862943.540,101.320
576,102.039,102.264,99.969,-1.286,3.293,7.673,-710354.832,-315872.903,17199.673,0.041,80932995.595,99.400
577,101.159,101.992,99.950,-2.835,0.202,5.756,-2324839.648,-814723.986,-165456.358,-0.624,79129368.807,103.790
578,102.036,102.163,100.076,0.650,3.376,11.506,4034173.731,858316.440,389220.915,0.909,82596586.436,105.120
579,103.064,102.444,100.241,4.028,4.048,11.062,4602664.351,1323204.931,564644.675,0.536,84911140.294,105.630
580,103.919,102.748,100.418,4.254,3.905,9.860,3540136.121,1331954.905,592527.789,0.710,86880941.348,105.790
581,104.543,103.038,100.594,6.429,4.104,10.961,2497962.480,1244493.980,586661.803,-0.262,86204839.578,104.000
582,104.362,103.129,100.706,0.202,1.197,8.209,-397851.050,536496.639,364493.281,-0.489,84515614.854,104.510
583,104.411,103.261,100.831,-0.580,2.170,8.933,635253.587,742683.898,441115.235,-0.331,82762129.833,105.740
584,104.854,103.497,100.991,0.104,2.750,7.350,1765493.071,1055378.007,558651.523,-0.045,82613868.774,105.100
585,104.936,103.650,101.126,-0.652,1.693,5.543,286214.794,700357.076,452717.317,0.659,85365925.274,105.200
586,105.024,103.797,101.260,1.154,0.940,5.761,282814.463,659943.431,446923.759,0.073,85567886.591,105.260
587,105.103,103.937,101.391,0.718,1.819,5.176,232558.615,609667.573,436599.929,-0.576,84300769.682,105.650
588,105.285,104.100,101.531,-0.085,1.939,5.030,377098.317,615049.492,444127.069,0.477,85116022.136,107.100
589,105.890,104.385,101.713,1.903,2.882,5.580,1621565.261,947949.459,564335.990,0.914,87706993.050,105.450
590,105.743,104.487,101.836,0.238,1.161,3.484,-210098.543,488770.830,418835.592,-0.412,86740362.639,103.100
591,104.862,104.355,101.877,-2.052,0.448,1.757,-3389987.228,-486327.783,85438.864,-0.657,84015146.835,105.360
592,105.028,104.450,101.991,-0.274,2.991,2.820,-448177.359,77650.328,260848.816,0.845,86047997.704,103.790
593,104.615,104.388,102.050,-3.091,0.650,1.348,-1841640.129,-370560.719,100540.144,-0.731,83893594.281,102.120
594,103.784,104.172,102.053,-3.158,1.059,-0.931,-2736380.750,-766303.698,-51145.172,-0.539,82432682.617,103.220
595,103.596,104.081,102.091,0.116,1.875,-0.386,-1037778.766,-468615.231,27889.922,0.231,82927666.924,103.450
596,103.547,104.021,102.135,-1.813,4.074,0.000,-558395.088,-385854.517,40102.458,0.437,83688438.709,103.750
597,103.615,103.995,102.188,-0.039,-0.039,0.875,-155349.692,-287131.125,60123.397,0.741,85295623.119,104.170
598,103.800,104.012,102.253,2.007,-0.904,1.234,131671.199,-192574.543,81290.269,-0.064,85188371.906,105.930
599,104.510,104.194,102.374,2.625,0.284,3.115,1655227.999,273607.947,232800.149,0.452,86395421.982,104.680
600,104.567,104.241,102.449,1.189,-1.049,3.286,516409.499,79814.095,167422.193,-0.872,85166658.610,106.500
601,105.211,104.456,102.582,2.651,2.404,4.136,1400864.293,374095.979,265859.953,0.811,86578298.800,106.820
602,105.747,104.681,102.721,2.544,2.210,5.408,1156940.142,402190.823,279080.671,0.754,88154058.568,104.700
603,105.398,104.683,102.786,-1.161,-0.984,2.627,-553501.639,-14625.941,139622.773,-0.931,86408005.136,106.110
604,105.636,104.819,102.895,1.366,0.961,4.326,511504.428,238340.011,221652.078,0.901,88096848.131,107.280
605,106.184,105.053,103.039,0.732,1.977,6.672,1024220.552,410845.991,281586.528,0.379,88761339.166,107.190
606,106.519,105.257,103.175,0.346,1.834,5.971,644963.121,360903.350,268631.175,0.056,88831432.832,107.860
607,106.966,105.505,103.329,3.018,2.092,5.621,777207.604,425740.800,293977.581,0.724,89957301.488,108.290
608,107.407,105.770,103.491,2.054,1.111,6.407,883945.996,489710.512,320320.047,0.960,92407361.648,107.460
609,107.425,105.931,103.621,0.168,1.906,4.523,154830.511,318938.038,267083.309,-0.550,91544182.535,108.120
610,107.657,106.139,103.769,0.868,4.869,6.000,434713.260,383275.250,290932.340,0.522,92330331.752,106.830
611,107.381,106.205,103.869,-0.955,1.395,3.207,-562332.910,103303.774,197576.353,-0.774,90795612.392,107.650
612,107.471,106.343,103.993,-0.591,3.719,5.653,366570.154,305310.679,264028.810,0.590,92395382.699,109.220
613,108.054,106.617,104.165,1.638,6.953,10.703,1213571.456,553145.287,350702.425,0.882,94029463.287,107.670
614,107.926,106.717,104.279,-0.416,4.311,9.077,-6646.580,267409.293,258971.767,-0.847,92691900.190,108.380
615,108.077,106.875,104.414,1.451,4.766,8.402,707640.490,445390.754,320520.713,-0.165,92194389.852,108.310
616,108.155,107.012,104.542,0.613,4.395,10.419,423018.230,389046.273,305217.532,-0.270,91629809.581,106.590
617,107.633,106.972,104.609,-2.408,2.323,7.450,-1190891.500,-68835.368,150334.631,-0.936,89224771.454,104.040
618,106.435,106.693,104.590,-3.371,-1.784,3.625,-3780657.667,-915631.047,-148371.095,-0.644,86963415.018,104.990
619,105.954,106.530,104.603,-3.128,0.296,3.920,-1629176.311,-573781.767,-55841.341,0.312,87842950.018,104.830
620,105.579,106.369,104.611,-3.213,-1.568,3.118,-1182932.847,-546797.400,-63533.294,0.650,89022886.568,105.550
621,105.569,106.291,104.642,-0.976,-1.189,3.867,18433.782,-264134.120,17932.291,0.567,90928434.701,105.420
622,105.520,106.208,104.667,1.326,0.688,2.579,-118847.142,-276446.013,4445.691,0.651,92897881.416,104.970
623,105.336,106.090,104.677,-0.019,-1.074,2.620,-355031.628,-328917.878,-22827.958,-0.250,92438214.416,100.640
624,103.771,105.571,104.545,-3.997,-6.189,-2.206,-7940213.845,-2498599.821,-779803.378,-1.000,87100898.416,102.080
625,103.207,105.238,104.464,-3.288,-4.767,-1.229,-3332662.457,-1700405.522,-561369.158,0.915,90837440.615,102.110
626,102.842,104.940,104.387,-3.140,-5.331,-2.025,-2188815.061,-1529045.022,-539721.654,0.333,91936104.281,98.910
627,101.531,104.366,104.207,-5.773,-8.662,-4.324,-5914286.308,-2656300.620,-960230.085,-0.711,88967171.679,98.720
628,100.594,103.828,104.027,-1.908,-8.133,-4.747,-4162591.208,-2466100.657,-950360.279,0.156,89507401.973,101.650
629,100.946,103.621,103.949,-0.421,-5.984,-2.354,1224302.271,-1088558.763,-525820.951,0.752,92587045.783,106.250
630,102.714,103.871,104.025,4.054,-0.543,1.928,9459049.514,1484498.643,341535.277,0.519,95509748.005,104.510
631,103.313,103.932,104.041,5.662,-2.917,1.822,4332091.169,779134.437,136179.185,0.159,96049303.176,103.460
632,103.362,103.887,104.022,4.801,-5.274,1.134,2102362.230,480445.857,54432.469,-0.966,93881197.287,105.440
633,104.055,104.035,104.068,3.728,-2.071,2.250,3251451.200,963225.218,234602.852,0.993,96664439.986,105.630
634,104.580,104.187,104.119,-0.584,-2.537,4.532,2310375.813,912272.820,240951.120,-0.254,96092576.225,104.820
635,104.660,104.247,104.142,0.297,-3.222,3.454,840395.692,625431.166,164212.902,-0.483,94840235.045,105.630
