NUM,EMA_5,EMA_10,EMA_15,ROC_5,ROC_10,ROC_15,FORCE_5,FORCE_10,FORCE_15,MFM,ACDL,TARGET
59,65.962,64.750,63.918,2.347,9.343,6.736,2314426.917,3068447.295,2940079.697,0.584,-7081082.592,67.110
60,66.344,65.179,64.317,1.222,10.633,8.540,1907963.011,2709645.096,2709449.134,0.333,-6168553.258,68.920
61,67.203,65.859,64.892,3.717,13.880,12.486,4586379.164,4024838.982,3613669.426,0.527,-3274135.377,69.720
62,68.042,66.561,65.496,4.685,10.667,14.295,4649537.043,4161386.949,3758942.348,0.899,2093682.371,69.640
63,68.575,67.121,66.014,4.392,7.802,14.258,3037545.042,3370873.148,3265769.685,0.471,3190382.136,68.860
64,68.670,67.437,66.369,2.608,5.646,12.867,689236.348,2029372.386,2356625.844,-0.725,-535407.635,69.070
65,68.803,67.734,66.707,0.218,4.178,13.864,1120059.619,2020705.800,2309760.884,-0.188,-2310627.675,69.130
66,68.912,67.988,67.010,-0.846,4.033,14.227,864100.892,1717338.098,2065063.703,0.523,758861.023,70.790
67,69.538,68.497,67.482,1.651,6.291,12.365,11058876.515,7122990.764,5737984.210,0.086,2388023.824,71.790
68,70.289,69.096,68.021,4.255,7.615,11.130,9528121.010,7003648.807,5829062.434,0.978,8710931.379,71.370
69,70.649,69.509,68.439,3.330,6.348,9.497,5681586.093,5364533.798,4848994.162,0.711,12116618.135,72.520
70,71.273,70.057,68.950,4.904,5.223,9.382,6092213.279,5646158.135,5107053.348,0.566,15519473.418,74.920
71,72.489,70.941,69.696,5.834,7.458,12.746,10916949.119,8358933.165,7039474.280,0.602,20677323.816,74.780
72,73.252,71.639,70.331,4.165,7.381,12.282,7027401.453,6702455.520,6065578.260,0.654,24186355.989,74.330
73,73.612,72.128,70.831,4.147,7.944,11.423,3898033.402,5054608.571,5012293.140,0.026,24320868.963,74.630
74,73.951,72.583,71.306,2.910,8.050,11.205,3063255.635,4388988.849,4559969.010,0.587,27046838.856,71.190
75,73.031,72.330,71.292,-4.979,2.980,3.294,-5949113.550,-767891.291,993241.394,-0.710,22095571.041,69.670
76,71.910,71.846,71.089,-6.833,-1.582,-0.072,-8459635.994,-3079307.580,-815998.891,-0.170,20585976.317,70.110
77,71.310,71.531,70.966,-5.677,-2.340,0.675,-4971569.956,-2154967.634,-463428.764,-0.463,18476232.781,71.120
78,71.247,71.456,70.986,-4.703,-0.350,3.282,-1797142.147,-935571.070,163464.015,0.210,19421174.893,72.180
79,71.558,71.588,71.135,1.391,-0.469,4.503,307827.449,55944.877,707751.843,0.965,23535402.339,73.540
80,72.219,71.943,71.436,5.555,-1.842,6.379,2650578.992,1379606.187,1536293.123,0.640,26985167.339,73.680
81,72.706,72.258,71.716,5.092,-1.471,4.082,1979247.302,1244511.229,1423829.472,0.169,27755850.050,71.540
82,72.317,72.128,71.694,0.591,-3.754,-0.348,-1654349.946,-603862.529,130657.733,-0.993,23614421.846,73.380
83,72.671,72.355,71.905,1.663,-1.675,2.816,1128063.236,722819.676,950936.717,1.000,27251861.846,76.050
84,73.798,73.027,72.423,3.413,6.827,4.868,5548132.898,3207447.412,2630603.655,0.989,32579836.705,75.440
85,74.345,73.466,72.800,2.389,8.282,0.694,2852677.742,2162778.324,1984499.127,-0.147,31969042.283,74.830
86,74.507,73.714,73.054,4.599,6.732,0.067,1246879.808,1412324.800,1490847.228,-0.085,31693756.300,74.660
87,74.558,73.886,73.255,1.744,4.978,0.444,624857.282,1042958.878,1227092.853,0.138,32198072.130,75.550
88,74.889,74.188,73.542,-0.657,4.669,1.233,1602222.995,1500048.977,1518325.549,0.342,33565322.499,74.700
89,74.826,74.281,73.686,-0.981,1.577,4.930,11259.796,650827.963,932201.531,-0.185,32874545.462,75.230
90,74.960,74.454,73.879,0.535,2.104,7.980,761129.608,943562.738,1098284.993,0.095,33280811.271,74.970
91,74.964,74.548,74.016,0.415,4.795,6.932,171890.778,588990.081,835176.009,0.398,34820607.635,75.050
92,74.992,74.639,74.145,-0.662,2.276,5.526,216313.666,537384.510,768923.938,0.306,35986147.163,75.130
93,75.038,74.728,74.268,0.576,-1.210,4.087,249039.644,496858.526,712119.896,-0.351,34604934.055,71.540
94,73.872,74.149,73.927,-4.905,-5.170,-2.720,-10025721.501,-5152614.622,-3198800.565,-0.604,29463101.236,72.990
95,73.578,73.938,73.810,-2.641,-2.459,-0.936,-3991908.667,-2747463.418,-1789485.869,-0.133,28724295.318,74.150
96,73.769,73.977,73.852,-1.199,-0.683,3.648,-936134.751,-1306940.419,-918873.501,0.673,31728295.904,72.390
97,73.309,73.688,73.670,-3.647,-4.183,-1.349,-3669646.048,-2730527.368,-1946097.893,-0.704,28075166.607,71.260
98,72.626,73.247,73.368,-0.391,-4.605,-6.298,-3953360.655,-3056029.641,-2267934.390,-0.776,24971485.320,70.910
99,72.054,72.822,73.061,-2.850,-5.742,-6.005,-3341206.087,-2885278.243,-2249054.710,0.620,28718466.681,70.540
100,71.549,72.407,72.746,-4.869,-5.909,-5.733,-2711478.701,-2624686.549,-2149425.863,-0.159,28092839.450,72.210
101,71.770,72.371,72.679,-0.249,-3.784,-3.282,-235169.334,-1289752.740,-1291066.455,0.673,29994515.659,71.890
102,71.810,72.284,72.580,0.884,-4.313,-4.844,-544390.223,-1266676.242,-1275037.148,-0.210,29231101.793,70.040
103,71.220,71.876,72.263,-1.227,-2.097,-6.238,-2635865.182,-2276156.035,-1968009.392,-0.845,26116938.030,70.090
104,70.843,71.551,71.991,-0.638,-3.973,-6.832,-1687947.105,-1824511.474,-1696022.087,0.139,26695869.562,71.960
105,71.215,71.625,71.987,-0.346,-2.953,-4.015,605068.407,-548945.855,-835131.897,0.847,29046962.286,73.060
106,71.830,71.886,72.121,1.627,0.926,-2.652,1900113.005,367262.882,-169465.135,0.778,32221852.730,71.650
107,71.770,71.843,72.062,2.299,0.547,-4.632,-522866.657,-675662.365,-819385.241,-0.503,30307722.709,71.790
108,71.777,71.834,72.028,2.425,1.241,0.349,-234782.738,-490744.644,-674288.948,-0.246,29707485.170,69.400
109,70.985,71.391,71.700,-3.558,-1.616,-4.918,-4624483.425,-2838588.309,-2265488.430,-0.782,25323970.688,67.090
110,69.686,70.609,71.124,-8.171,-7.090,-9.521,-7502585.670,-4733170.464,-3639651.146,-0.827,20579903.177,67.510
111,68.961,70.046,70.672,-5.778,-6.093,-6.741,-4428389.760,-3559866.369,-2969694.495,0.562,22881362.053,67.060
112,68.327,69.503,70.220,-6.589,-4.255,-5.894,-3347345.890,-3128119.420,-2746639.952,-0.167,22442377.553,67.810
113,68.155,69.195,69.919,-2.291,-3.253,-4.372,-1043409.427,-1911286.162,-1957752.020,0.709,25810737.884,66.430
114,67.580,68.692,69.483,-0.984,-7.685,-5.826,-2703159.444,-2658808.583,-2465865.453,-0.466,23778531.731,67.200
115,67.453,68.421,69.198,-0.459,-8.021,-6.938,-1095779.906,-1790119.901,-1892759.875,-0.451,22537469.319,67.840
116,67.582,68.315,69.028,1.163,-5.318,-5.634,105499.476,-1008632.966,-1342657.611,-0.761,19553397.732,68.980
117,68.048,68.436,69.022,1.725,-3.914,-1.513,1478800.324,-56990.241,-646650.157,-0.309,18407754.441,68.950
118,68.349,68.530,69.013,3.793,-0.648,-1.626,958168.853,-61736.396,-576205.648,0.163,18858652.604,70.020
119,68.906,68.801,69.139,4.196,4.367,-2.696,1732339.922,545976.051,-94094.685,0.887,21577013.305,70.520
