NUM,EMA_5,EMA_10,EMA_15,ROC_5,ROC_10,ROC_15,FORCE_5,FORCE_10,FORCE_15,MFM,ACDL,TARGET
334,580.036,591.150,599.751,-0.558,-8.096,-7.192,-15270556.429,-32015897.229,-33650581.257,0.300,3729988.661,580.110
335,580.061,589.143,597.296,1.865,-8.342,-6.905,-8451913.380,-25252029.965,-28796087.010,0.121,3989051.499,580.830
336,580.317,587.631,595.238,2.241,-9.184,-7.210,-5077580.920,-20356918.335,-24987690.634,-0.469,2901562.348,585.110
337,581.915,587.173,593.972,0.885,-0.150,-7.072,59878.107,-14776606.609,-20572379.785,0.400,3866315.826,596.330
338,586.720,588.838,594.267,3.227,1.846,-4.586,11892951.138,-5624660.462,-13555945.162,0.836,6515564.208,609.090
339,594.177,592.520,596.120,4.996,4.847,-3.101,23579858.692,3935036.677,-5992242.791,0.793,9433990.587,606.770
340,598.374,595.111,597.451,4.466,6.546,-4.130,14102065.395,2337117.063,-5849902.593,0.069,9578909.530,609.850
341,602.200,597.791,599.001,4.228,7.349,-4.647,11287325.610,2940885.968,-4411434.013,0.546,10582152.560,611.460
342,605.286,600.276,600.558,2.537,5.428,4.346,8740666.116,3069333.452,-3404086.371,-0.105,10343252.353,605.910
343,605.494,601.300,601.227,-0.522,4.885,3.482,1525041.194,164689.433,-4591851.655,-0.075,10168703.363,612.200
344,607.730,603.282,602.599,0.895,5.532,5.383,4825396.060,2212219.680,-2589606.975,0.141,10425493.295,609.760
345,608.406,604.460,603.494,-0.015,4.981,7.071,1749798.560,1009744.022,-2816080.658,0.381,11113149.201,605.560
346,607.458,604.660,603.752,-0.965,3.495,6.594,-2231211.627,-1027160.709,-3738224.576,-0.421,10090409.066,606.520
347,607.145,604.998,604.098,0.101,1.709,4.576,-677598.898,-398653.933,-2967243.184,0.587,11575119.941,604.640
348,606.310,604.933,604.166,-1.235,-0.731,4.665,-1986582.772,-1163362.404,-3171906.601,-0.143,11223892.073,614.000
349,608.873,606.582,605.395,0.695,1.192,5.842,6416674.685,3270556.143,127480.424,0.483,12421441.166,607.940
350,608.562,606.829,605.713,0.393,-0.313,4.667,302716.024,507691.153,-1379104.791,-0.756,10934313.406,606.110
351,607.745,606.698,605.763,-0.068,-0.875,3.589,-1051757.618,-268380.857,-1676804.805,0.518,11998380.323,609.900
352,608.463,607.280,606.280,0.870,0.659,2.276,1745998.408,1115235.746,-549515.397,0.430,12831259.046,609.310
353,608.745,607.649,606.659,-0.764,-0.472,0.036,807124.066,717806.589,-614654.050,0.164,13129552.416,618.390
354,611.960,609.602,608.125,1.719,1.415,1.915,9157414.964,5288750.256,2694427.302,0.772,15327231.986,618.250
355,614.057,611.174,609.391,2.003,2.096,1.377,5958557.582,4247312.541,2302729.241,-0.455,13898573.551,622.400
356,616.838,613.215,611.017,2.050,2.618,1.789,7068285.555,5163754.170,3175855.774,0.126,14180177.458,621.250
357,618.309,614.676,612.296,1.960,2.747,2.532,4109125.003,3895945.030,2552724.289,-0.495,13402120.534,614.250
358,616.956,614.599,612.540,-0.669,0.041,0.335,-978166.664,1159818.661,839540.003,-0.483,12632025.800,604.960
359,612.957,612.846,611.593,-2.150,-0.490,-0.787,-10484696.656,-4414285.939,-2952622.077,0.486,14174031.165,606.800
360,610.905,611.747,610.994,-2.506,0.114,0.205,-6213997.344,-3188524.627,-2292619.157,-0.647,13355292.441,607.140
361,609.650,610.909,610.512,-2.271,-0.453,0.102,-3990183.056,-2525620.964,-1948861.073,-0.693,12422636.526,600.250
362,606.517,608.971,609.229,-2.279,-1.487,-0.726,-8795722.157,-5413108.127,-4006103.484,-0.958,9863361.434,605.150
363,606.061,608.276,608.719,0.031,-2.141,-1.441,-3137167.305,-2941644.395,-2482847.748,0.522,10734715.315,617.780
364,609.967,610.004,609.852,1.809,-0.076,1.619,7369915.470,2753942.044,1375518.348,0.989,12956489.676,615.990
365,611.975,611.093,610.619,1.458,-1.030,1.630,3160952.303,1297411.849,546456.801,-0.457,11614106.541,621.130
366,615.027,612.918,611.933,3.479,-0.019,1.841,6279850.736,3337454.713,2042855.651,0.453,12718014.984,625.040
367,618.364,615.122,613.571,3.287,1.757,2.582,8162329.447,4899242.378,3278409.553,0.703,14862704.888,633.980
368,623.570,618.550,616.122,2.622,4.797,2.521,11917006.545,7540536.625,5296903.451,0.590,16143713.993,633.490
369,626.876,621.267,618.293,2.841,4.398,2.465,7693010.623,6032260.654,4540417.867,0.415,16783513.731,639.980
370,631.244,624.669,621.004,3.035,5.409,2.825,10471321.792,7849657.649,5976358.650,0.004,16793471.945,646.050
371,636.180,628.557,624.135,3.361,7.630,3.992,11857761.995,9082563.968,7058144.119,0.691,18459030.147,642.590
372,638.316,631.108,626.442,1.358,6.187,4.614,5667321.630,6210541.592,5336681.217,-0.555,17381633.608,649.330
373,641.988,634.421,629.303,2.500,5.107,7.334,7870443.613,7313477.226,6204182.012,0.968,19144520.765,647.020
374,643.665,636.712,631.517,1.100,5.037,6.628,3700183.329,5140056.414,4848617.106,-0.490,18160899.496,655.760
375,647.697,640.175,634.548,1.503,5.575,8.008,9863182.859,8239897.415,7016187.707,0.246,18786304.928,648.410
376,647.934,641.672,636.281,0.906,3.739,8.023,1860883.489,4170149.658,4371199.838,-0.331,18149041.946,641.240
377,645.703,641.594,636.901,-1.246,1.145,5.964,-4285676.557,397613.965,1752450.277,-0.962,15925658.243,646.920
378,646.109,642.562,638.153,-0.015,2.120,4.717,1467895.575,2684418.670,3155273.972,0.908,18000688.812,642.620
379,644.946,642.573,638.711,-2.004,0.413,4.323,-1952364.650,597636.166,1661754.088,-0.145,17704173.565,635.150
380,641.681,641.223,638.266,-2.045,-1.687,2.257,-5355973.713,-1722514.380,-66364.153,0.025,17745395.641,632.320
381,638.560,639.604,637.523,-1.391,-1.598,1.165,-5758910.795,-2602927.213,-878666.754,-0.046,17639149.290,630.840
382,635.987,638.011,636.688,-2.486,-2.848,-0.495,-4916484.464,-2717237.138,-1172787.385,0.106,17869681.869,626.860
383,632.945,635.983,635.459,-2.452,-3.116,-1.047,-6574526.456,-4021486.829,-2262515.267,-0.536,16538479.283,635.960
384,633.950,635.979,635.522,0.128,-3.019,-0.628,2291128.629,350136.012,523103.992,0.983,18701295.912,651.010
385,639.636,638.712,637.458,2.956,0.401,0.768,30406272.120,16038576.574,11287285.880,0.669,22553915.232,624.600
386,634.624,636.146,635.851,-0.989,-2.595,-2.800,-51590867.560,-26074827.698,-17071768.220,-0.917,15070886.943,606.070
387,625.106,630.678,632.128,-3.317,-6.315,-6.662,-69560503.953,-40515727.524,-28125269.285,-0.602,11644530.503,609.570
388,619.927,626.840,629.308,-4.150,-5.143,-5.788,-42845186.302,-31224604.519,-23286429.499,-0.521,10070022.840,607.450
389,615.768,623.315,626.576,-6.691,-4.361,-7.367,-30450526.068,-26576713.807,-21083276.512,-0.071,9880236.074,599.300
390,610.279,618.948,623.166,-4.051,-5.222,-7.574,-29253905.395,-26628341.124,-21805449.954,-0.965,6699018.726,596.060
391,605.539,614.787,619.778,-1.652,-5.513,-7.046,-22806281.477,-23588830.672,-20318647.915,-0.965,3748131.617,597.600
392,602.893,611.662,617.006,-1.964,-4.668,-7.624,-14075915.378,-18684531.128,-17355714.823,0.794,5493157.211,601.270
393,602.352,609.772,615.039,-1.017,-5.455,-6.435,-7018869.582,-13997303.285,-14299347.719,-0.151,5200358.368,609.720
394,604.808,609.763,614.374,1.739,-6.342,-4.004,450021.912,-8654556.342,-10588453.641,0.615,6320503.447,615.470
395,608.362,610.801,614.511,3.256,-1.462,-2.665,4313002.858,-4892097.962,-7760026.343,0.390,7137816.088,614.980
396,610.568,611.560,614.570,2.908,1.470,-2.514,2608056.735,-4148413.880,-6890252.488,0.427,7836084.065,604.850
397,608.662,610.340,613.355,0.595,-0.774,-3.511,-6389651.406,-7827805.481,-9077104.389,-0.452,6748403.466,604.430
398,607.251,609.266,612.239,-0.868,-0.497,-4.958,-4540106.964,-6557480.499,-8047593.600,-0.257,6234196.426,607.260
399,607.254,608.901,611.617,-1.334,1.328,-6.720,-1506618.570,-4536055.278,-6471599.623,0.773,7480372.053,611.020
400,608.509,609.286,611.542,-0.644,2.510,-2.174,1337048.660,-2434157.387,-4784601.780,-0.296,6927541.206,596.970
401,604.663,607.047,609.721,-1.303,-0.105,-1.501,-9446436.893,-7630384.771,-8063202.557,-0.971,4783931.675,607.550
402,605.625,607.138,609.449,0.516,1.044,-0.331,736364.971,-2406320.504,-4417556.150,0.612,6004723.451,612.790
403,608.014,608.166,609.867,0.911,0.504,0.879,5169330.448,583058.024,-2110953.956,0.493,7324125.322,609.150
404,608.392,608.345,609.777,-0.306,-1.027,1.644,619704.485,-1064688.424,-2907028.142,0.008,7341712.834,613.660
405,610.148,609.311,610.263,2.796,-0.215,2.953,2722071.413,388310.430,-1677798.965,0.151,7573640.569,605.230
406,608.509,608.569,609.634,-0.382,0.063,1.277,-4085515.784,-2900598.772,-3680660.367,-0.906,5671434.806,604.000
407,607.006,607.738,608.929,-1.434,-0.071,0.454,-3471817.720,-2781293.830,-3501130.520,-0.136,5422607.579,611.110
408,608.374,608.351,609.202,0.322,0.634,0.228,2667998.284,442146.919,-1195035.419,0.308,6071062.364,628.930
409,615.226,612.093,611.668,2.488,2.931,2.187,30512964.082,16035010.330,9729705.969,0.835,10109081.550,623.050
410,617.834,614.085,613.091,2.944,4.369,1.312,13767120.775,9533269.208,6047921.993,-0.781,7489247.396,600.400
411,612.023,611.597,611.504,-0.596,-1.177,-0.736,-35941693.433,-16810838.257,-11627983.488,-0.793,2751174.236,614.110
412,612.718,612.054,611.830,0.491,0.215,1.602,-9904590.426,-6087119.376,-4903283.603,0.799,5207524.610,600.800
413,608.746,610.008,610.451,-4.473,-1.371,-1.064,-20147085.577,-12368020.558,-9369382.638,-0.461,3800278.059,609.460
414,608.984,609.908,610.327,-2.181,-0.684,-0.255,-4257517.531,-5115358.900,-4758007.488,0.978,6906992.418,603.660
415,607.209,608.772,609.494,0.543,-0.259,1.121,-6496569.354,-6180688.737,-5535090.677,-0.266,6403859.701,591.530
416,601.983,605.637,607.248,-3.677,-2.065,-2.637,-18816174.689,-12957906.305,-10275127.512,-0.517,4552693.873,594.340
417,599.435,603.583,605.635,-1.075,-2.744,-3.011,-10102553.356,-9270161.647,-8075150.410,0.114,4849287.835,588.230
418,595.700,600.792,603.459,-3.483,-6.471,-3.434,-10618203.301,-9702769.201,-8521944.507,0.123,5083914.820,580.860
419,590.753,597.168,600.634,-3.777,-6.772,-5.345,-14373763.317,-11917699.046,-10192311.862,-0.662,3118675.511,570.980
420,584.162,592.406,596.928,-3.474,-4.900,-5.659,-19654556.318,-15244688.732,-12695290.670,0.223,3801461.893,578.590
421,582.305,589.894,594.635,-2.650,-5.784,-4.207,-6929333.725,-9105452.334,-8793240.403,0.637,5352768.236,570.410
422,578.340,586.352,591.607,-3.029,-5.058,-6.660,-11001256.437,-10930843.157,-10087223.086,-0.324,4594020.118,580.570
423,579.083,585.300,590.228,-0.050,-4.740,-7.689,-235131.731,-5071213.914,-6164180.490,0.665,5988125.606,578.230
424,578.799,584.015,588.728,1.270,-4.213,-7.194,-1529189.448,-4897775.907,-5908321.039,-0.816,4552717.922,580.450
425,579.349,583.367,587.693,0.321,-1.873,-3.323,24211.208,-3437996.193,-4778404.344,0.829,5721432.426,568.500
426,575.733,580.664,585.294,-0.335,-4.348,-7.427,-10588564.044,-8597290.440,-8157868.120,-0.806,3576469.587,565.100
427,572.189,577.834,582.770,-2.665,-3.932,-5.942,-10713070.296,-9027252.687,-8508394.955,0.113,3939598.208,561.090
428,568.489,574.790,580.060,-2.964,-3.404,-7.937,-9754704.888,-8811020.211,-8424592.344,-0.421,3117347.668,559.050
429,565.343,571.928,577.434,-3.687,-2.089,-7.390,-8097809.352,-8078838.042,-7969520.586,-0.408,2160105.161,564.510
430,565.065,570.579,575.818,-0.702,-2.434,-4.568,66030.452,-3629283.842,-4924116.755,0.997,5154534.032,570.850
431,566.993,570.628,575.197,1.018,0.077,-3.952,5322839.555,-90058.096,-2329044.941,0.551,6530362.866,581.530
432,571.839,572.611,575.989,3.643,0.165,-1.139,10941358.943,3958752.052,734385.392,0.507,7583563.596,577.510
433,573.729,573.501,576.179,3.302,-0.125,-0.577,4149663.975,1523756.050,-536628.527,0.233,8129559.586,565.210
434,570.890,571.994,574.808,0.124,-2.626,-1.011,-5479977.550,-3251337.886,-3561957.536,-0.816,6487791.473,571.480
435,571.086,571.900,574.392,0.110,0.524,-1.229,1005552.884,-118983.043,-1369636.126,1.000,8716916.473,560.700
436,567.624,569.864,572.680,-3.582,-0.779,-1.702,-5014414.104,-3198140.323,-3330225.120,-0.376,8121811.684,564.680
437,566.643,568.921,571.680,-2.222,0.640,-2.737,-1550415.743,-1638918.268,-2241749.357,0.461,8744252.032,569.300
438,567.529,568.990,571.383,0.724,1.833,-1.544,1572756.345,80721.512,-984143.123,-0.177,8444835.613,564.310
439,566.456,568.139,570.499,-1.255,-0.035,-2.781,-2148528.890,-1677791.374,-2060012.652,0.574,9548637.334,580.070
440,570.994,570.309,571.695,3.455,1.615,2.035,11819506.447,5855548.352,3166936.069,0.985,12033026.895,580.470
441,574.153,572.156,572.792,2.796,-0.182,2.720,8100412.698,4911307.779,2853847.211,0.222,12399797.775,587.830
442,578.712,575.006,574.672,3.255,1.787,4.766,8321029.798,5611481.637,3592399.309,0.889,13457661.007,595.920
443,584.448,578.808,577.328,5.602,5.433,6.595,11873466.229,8041819.356,5515641.782,0.281,14117445.663,585.980
444,584.959,580.112,578.409,1.019,2.537,3.803,751130.713,2671753.960,2139494.019,-0.409,13232305.791,586.010
445,585.309,581.185,579.359,0.954,4.514,2.656,517904.008,2195335.168,1878488.592,0.295,13738645.029,581.700
446,584.106,581.278,579.652,-1.043,3.014,0.029,-2417462.211,289238.837,607653.186,-0.568,12647204.083,571.190
447,579.801,579.444,578.594,-4.150,0.332,-1.094,-13876622.294,-6453339.580,-4067671.269,-0.032,12536019.895,570.480
448,576.694,577.814,577.580,-2.645,1.093,0.932,-9797803.776,-5578217.246,-3764233.203,0.705,14165293.509,576.520
449,576.636,577.579,577.447,-1.619,-0.612,0.882,-2552399.077,-2393375.870,-1801402.763,0.504,15161031.219,574.920
450,576.064,577.096,577.132,-1.166,-0.956,2.536,-2481791.918,-2383776.185,-1868799.617,-0.152,14937949.851,576.730
451,576.286,577.029,577.081,0.970,-1.888,2.134,-639981.919,-1396973.591,-1254744.905,0.358,15539586.650,580.760
452,577.777,577.707,577.541,1.802,-2.544,2.013,1656788.221,-6555.029,-316610.730,0.225,15888345.248,593.060
453,582.872,580.499,579.481,2.869,1.208,5.095,20270537.181,10448824.994,6910219.999,0.131,16502640.495,610.820
454,592.188,586.012,583.398,6.244,4.234,5.301,51779079.614,29421068.537,20395963.059,0.713,21109593.676,615.510
455,599.962,591.375,587.412,6.724,5.812,6.036,40087695.216,27109042.698,19934583.479,0.717,23664887.983,607.570
456,602.498,594.320,589.932,4.616,6.369,3.358,21399536.591,19275256.633,15445662.962,-0.525,22609192.062,607.990
457,604.329,596.805,592.189,2.517,6.575,2.025,14521573.947,15909873.365,13610661.174,-0.346,21978775.681,613.360
458,607.339,599.815,594.836,0.416,6.390,4.673,12701647.448,14664768.108,13042052.834,-0.026,21934368.181,634.960
459,616.546,606.205,599.851,3.160,10.443,8.353,34029017.765,25940948.161,20997266.029,0.995,25468312.814,632.300
460,621.797,610.950,603.907,4.070,9.635,8.699,20747122.770,20166836.273,17645524.373,-0.573,24216375.600,632.970
461,625.522,614.953,607.540,4.109,8.990,10.816,14248130.613,16727438.096,15596102.114,0.147,24491301.421,632.680
462,627.908,618.176,610.683,3.150,6.681,10.903,9320446.662,13588827.308,13579724.195,-0.680,23236640.329,628.750
463,628.188,620.099,612.941,-0.978,2.935,9.060,3622857.208,9704982.034,10910718.458,-0.269,22703665.049,641.330
464,632.569,623.959,616.490,1.428,4.195,11.551,10371861.699,12280416.333,12530612.486,0.369,23404568.584,642.820
465,635.986,627.388,619.781,1.556,5.802,11.459,7799879.819,10530507.193,11296275.433,-0.291,22885259.309,640.540
466,637.504,629.780,622.376,1.242,5.354,10.293,3693071.679,7793952.321,9319172.928,0.045,22974340.599,642.230
467,639.079,632.043,624.858,2.144,4.707,8.291,3206991.900,6783203.234,8433630.355,0.012,22990489.139,642.350
468,640.170,633.917,627.044,0.159,1.164,5.162,2180806.120,5573245.293,7395480.881,-0.658,22286526.516,642.000
469,640.780,635.387,628.914,-0.128,1.534,4.304,1286523.147,4468647.458,6408290.420,0.921,23608247.799,660.010
470,647.190,639.864,632.801,3.040,4.272,8.631,20477013.674,14357619.689,12964503.459,0.979,26808387.582,668.660
471,654.347,645.099,637.283,4.115,5.687,9.979,24210622.350,17506750.600,15303670.489,0.395,28254749.579,667.540
472,658.744,649.180,641.065,3.922,6.169,8.833,15240270.900,13832717.400,13053157.678,-0.322,27477971.549,672.870
473,663.453,653.487,645.041,4.808,4.918,5.970,13211944.943,12982276.606,12565924.597,0.532,28391346.922,677.140
474,668.015,657.787,649.053,2.595,5.339,7.092,11907835.269,12312701.936,12157636.012,0.960,30482911.910,675.540
475,670.524,661.015,652.364,1.029,5.464,6.725,7000732.313,9562488.202,10286247.311,-0.072,30355490.098,669.510
476,670.186,662.560,654.507,0.295,4.248,5.821,199316.825,5386851.411,7325027.128,-0.073,30194010.266,677.180
477,672.517,665.218,657.341,0.641,5.422,7.703,5014224.397,7069976.525,8239903.680,0.508,31163750.533,676.800
478,673.945,667.324,659.774,-0.050,5.421,5.531,3116785.551,5661236.768,7125154.202,0.224,31562805.424,678.630
479,675.506,669.379,662.131,0.457,2.821,5.571,2949709.904,5107477.103,6561454.753,0.429,32175348.424,669.220
480,673.411,669.350,663.017,-0.043,0.084,4.477,-6233184.301,-293695.591,2666401.320,0.564,33650406.668,677.250
481,674.691,670.787,664.796,0.010,1.455,5.453,1355634.513,2765753.088,4399760.173,0.943,35591051.646,688.010
482,679.130,673.918,667.698,1.656,2.250,7.108,11631609.049,8114444.912,7872734.916,0.847,38125512.905,681.680
483,679.980,675.329,669.446,0.449,0.670,6.181,4319950.592,4765751.961,5600722.262,-0.584,37175078.253,685.090
484,681.684,677.104,671.401,2.371,1.414,3.800,5297799.145,5218069.104,5807319.010,0.183,37563639.728,681.040
485,681.469,677.820,672.606,0.560,1.722,1.851,980888.547,2877886.967,4124787.553,0.311,38151884.471,680.720
486,681.219,678.347,673.620,-1.060,0.523,1.974,471721.004,2255250.413,3540862.349,-0.571,37177114.118,699.400
487,687.280,682.175,676.843,2.599,3.339,3.943,19271256.003,12185264.156,10207045.305,0.935,40024759.303,706.150
488,693.570,686.534,680.506,3.074,4.055,4.284,20129197.002,13941594.128,11661799.517,0.163,40553045.519,700.770
489,695.970,689.122,683.039,2.897,4.714,3.735,8828411.181,8902547.839,8482429.520,-0.670,38838049.179,692.190
490,694.710,689.680,684.183,1.685,2.206,3.388,525956.014,4360456.537,5412256.540,-0.753,37426234.767,690.880
491,693.433,689.898,685.020,-1.218,0.417,2.023,-803149.524,2938307.967,4303054.397,0.426,38550560.654,706.040
492,697.635,692.833,687.648,-0.016,3.574,4.320,12902906.424,9734073.486,8804549.888,0.679,40357042.078,709.680
493,701.650,695.896,690.402,1.271,3.589,4.575,11779504.736,9697460.372,8895568.822,-0.109,40072857.086,709.980
494,704.427,698.457,692.849,2.570,4.249,6.091,8003833.857,8016557.050,7840184.231,0.264,40470988.883,718.280
495,709.045,702.061,696.028,3.966,5.518,6.058,11055278.138,9678667.895,9004932.040,0.936,42405989.631,727.500
496,715.196,706.686,699.962,3.039,4.018,5.740,16893775.439,13113595.558,11450661.790,0.826,44964078.804,728.120
497,719.504,710.583,703.482,2.598,3.111,6.813,11863473.453,11057099.907,10244687.751,0.358,46005869.017,733.990
498,724.333,714.839,707.295,3.382,4.740,7.138,20354118.008,15834973.946,13631027.672,0.613,49901599.317,749.380
499,732.682,721.119,712.556,4.330,8.262,10.035,31862155.816,22933748.034,18786928.142,0.933,53229593.728,749.160
500,738.175,726.218,717.131,2.977,8.436,10.054,20796961.457,18521534.344,16271883.717,-0.826,48223876.979,753.460
501,743.270,731.171,721.672,3.480,6.716,7.729,21997853.038,19590280.136,17287852.777,0.231,49535926.540,756.500
502,747.680,735.776,726.026,3.067,6.597,7.130,18649937.652,18201884.999,16621134.540,-0.133,49012326.425,754.500
503,749.953,739.180,729.585,0.683,6.271,7.667,10577231.101,13880054.635,13847469.973,-0.178,48516997.352,761.780
504,753.895,743.289,733.609,1.685,6.056,10.054,14740324.921,15550319.713,14999850.296,0.267,49364087.335,756.990
505,754.927,745.780,736.532,0.469,4.054,9.569,5371584.531,10292825.901,11454131.978,-0.145,48959376.457,762.500
506,757.451,748.820,739.778,0.793,4.722,7.997,7637589.984,10634057.717,11543565.592,0.758,50632816.245,768.050
507,760.984,752.317,743.312,1.796,4.640,8.225,9632544.256,11177402.278,11803426.493,0.649,52226249.778,767.650
508,763.206,755.105,746.354,0.771,2.438,8.123,6056662.704,8946038.155,10191110.631,-0.435,51035415.655,757.840
509,761.417,755.602,747.790,0.112,1.159,5.508,-2366928.614,3826010.990,6515457.896,-0.217,50609627.611,744.090
510,755.642,753.509,747.327,-2.414,-1.244,2.280,-15345754.076,-4379337.372,538100.034,-0.834,48104525.840,744.560
511,751.948,751.882,746.982,-3.058,-1.578,2.258,-9910714.247,-3408664.139,590758.206,0.357,48833526.911,751.480
512,751.792,751.809,747.544,-2.106,-0.400,2.383,-1108079.485,210582.076,2579062.185,-0.710,47140634.803,744.750
513,749.445,750.525,747.195,-1.727,-2.236,-0.618,-6137945.160,-2772737.667,231969.848,-0.879,45024360.626,740.980
514,746.623,748.790,746.418,-0.418,-2.115,-1.092,-7887219.927,-4338743.448,-1220247.565,0.566,46733372.670,744.700
515,745.982,748.046,746.203,0.019,-2.334,-1.163,-2705646.298,-2157608.101,-110529.000,0.565,47896514.607,755.490
516,749.151,749.400,747.364,0.534,-1.635,-0.134,6442741.471,2732778.283,2995726.752,0.894,49946933.588,695.000
517,731.101,739.509,740.818,-6.680,-9.464,-7.886,-246584008.866,-134607274.049,-91458427.785,-0.544,43172402.837,681.790
518,714.664,729.014,733.440,-7.988,-10.035,-10.500,-214954700.537,-137714330.382,-98988134.797,-0.436,38168672.826,678.670
519,702.666,719.861,726.594,-8.867,-8.792,-10.346,-147523320.571,-114977281.338,-88197188.027,0.202,38986770.262,680.350
520,695.227,712.677,720.813,-9.946,-8.624,-10.774,-96715372.701,-93181316.905,-76559974.144,0.089,39247452.575,677.300
521,689.252,706.245,715.374,-2.547,-9.871,-11.816,-67014932.984,-77623632.659,-67941734.070,-0.654,37615101.990,677.760
522,685.421,701.066,710.672,-0.591,-8.995,-11.710,-44308055.269,-63309208.510,-59310804.791,0.001,37617933.198,675.150
523,681.997,696.354,706.232,-0.519,-8.884,-10.911,-31235956.063,-52724217.445,-52533423.898,-0.332,36969843.642,680.300
524,681.432,693.435,702.991,-0.007,-8.648,-8.573,-18185452.325,-41698804.246,-44977301.517,0.767,38148211.075,687.590
525,683.484,692.372,701.065,1.519,-8.988,-7.651,-7140990.353,-31399397.366,-37486647.129,0.456,39084222.468,687.920
526,684.963,691.563,699.422,1.499,-1.019,-8.458,-4504957.646,-25550941.887,-32704927.766,-0.866,37072248.321,682.960
527,684.295,689.999,697.364,1.157,0.172,-8.297,-5707983.177,-22380595.042,-29631066.076,0.310,37578941.153,681.720
528,683.437,688.493,695.409,0.209,0.449,-7.998,-4459602.331,-18668276.060,-26172537.896,-0.068,37471053.895,667.120
529,677.998,684.607,691.873,-2.977,-1.945,-10.418,-13837599.821,-21200152.194,-26975170.009,-0.893,35478213.159,652.290
530,669.429,678.731,686.925,-5.179,-3.693,-13.660,-22071188.241,-24352554.537,-28420569.393,-0.895,33151461.795,663.030
531,667.296,675.877,683.938,-2.918,-2.173,-4.600,-3565704.774,-13843860.592,-20687340.449,0.411,34432310.092,665.900
532,666.830,674.063,681.683,-2.321,-1.370,-2.331,-1032187.549,-10593186.503,-17597067.030,0.127,34610208.535,659.050
533,664.237,671.333,678.854,-1.210,-3.124,-2.891,-4329217.416,-10653202.984,-16762843.295,-0.825,33294673.907,652.550
534,660.341,667.918,675.566,0.040,-5.096,-4.086,-6500842.611,-10687910.260,-16022999.508,-0.649,32211978.636,647.260
535,655.981,664.162,672.028,-2.378,-5.911,-4.435,-7594190.844,-10522996.996,-15242735.484,-0.583,31134770.697,647.180
536,653.047,661.074,668.922,-2.811,-5.239,-4.512,-5154487.229,-8659739.360,-13371778.548,0.314,32213595.021,668.210
537,658.102,662.372,668.833,1.390,-1.982,-1.028,13175384.341,1975690.974,-5470915.295,0.894,34332004.321,669.970
538,662.058,663.753,668.975,2.670,0.427,-1.518,10009186.680,2284981.953,-4327451.963,-0.196,33922898.127,665.870
539,663.328,664.138,668.587,2.875,2.082,-3.159,3785009.420,294377.035,-4869438.605,0.164,34269072.270,667.970
540,664.876,664.835,668.510,3.212,0.745,-2.900,3169073.513,593072.428,-4018608.567,-0.041,34231227.059,661.150
541,663.634,664.165,667.590,-1.057,-0.713,-3.193,-2901182.371,-2249612.402,-5396494.263,-0.466,33203086.653,670.710
542,665.993,665.355,667.980,0.110,1.769,-1.615,6063130.713,2521545.649,-1722962.871,0.495,34446075.780,683.670
543,671.885,668.685,669.941,2.673,4.769,2.481,17183267.942,9230999.604,3420350.288,0.882,37129118.958,691.890
544,678.553,672.904,672.685,3.581,6.895,6.071,19074202.521,11708285.436,5849815.462,0.662,38970353.136,698.370
545,685.159,677.534,675.895,5.630,7.910,5.330,19551327.574,13307793.117,7681785.739,0.874,41737192.533,695.250
546,688.523,680.755,678.315,3.659,4.047,4.408,10752512.463,9643627.503,5865922.802,-0.806,39967879.629,691.030
547,689.358,682.623,679.904,1.077,3.143,4.852,4366817.275,6362136.484,4082110.814,0.087,40140444.792,687.820
548,688.846,683.568,680.894,-0.588,3.296,5.405,918085.067,4118224.514,2824424.544,-0.098,39958303.901,691.130
549,689.607,684.943,682.173,-1.037,3.467,6.778,2225368.365,4249444.595,3076363.346,0.193,40240208.607,684.210
550,687.808,684.810,682.428,-1.588,3.488,5.722,-2944012.397,1061768.502,1031471.188,-0.752,38795955.573,685.420
551,687.012,684.921,682.802,-0.812,2.193,2.576,-1411372.311,1169430.203,1109275.772,-0.585,37996008.550,696.880
552,690.301,687.095,684.562,1.317,1.932,4.017,9327077.046,6557529.395,4821113.270,0.290,38775894.375,697.560
553,692.721,688.998,686.186,0.930,0.819,4.759,6768012.471,5665230.109,4424709.526,-0.186,38323533.545,702.700
554,696.047,691.489,688.251,2.702,0.620,5.199,10416679.260,7855917.878,6085872.441,-0.628,36159668.643,701.960
555,698.018,693.393,689.964,2.413,0.965,6.173,6418906.074,6140907.300,5128058.348,-0.248,35630990.651,720.780
556,705.605,698.372,693.816,3.430,4.305,7.465,23329897.269,15415629.548,11631036.012,-0.022,35565397.988,721.070
557,710.760,702.499,697.223,3.370,4.834,5.470,15843761.519,12771240.543,10286092.763,-0.143,35135481.449,720.110
558,713.877,705.701,700.084,2.478,4.193,4.079,9948172.000,10114104.618,8769955.288,0.085,35299514.907,722.360
559,716.705,708.730,702.868,2.906,5.576,3.435,7874979.416,8953102.733,8139785.158,0.404,35968417.811,715.630
560,716.346,709.985,704.464,-0.715,4.408,2.931,-2664154.979,3008461.551,4154509.042,0.231,36784498.544,709.500
561,714.064,709.896,705.093,-1.605,1.811,2.673,-3496448.996,1523098.173,2990065.783,-0.473,36385919.017,708.870
562,712.333,709.710,705.565,-1.561,1.621,3.060,-2579306.117,1110712.985,2523180.015,0.234,36662643.124,706.290
